cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,timclk
2118,1,6,6,6,6,72000000
2119,1,5,5,5,5,72000000
2120,1,7,7,7,7,72000000
2121,1,4,4,4,4,72000000
2122,1,3,3,3,3,72000000
2123,1,8,8,8,8,72000000
2124,1,6,6,6,6,72000000
2125,1,8,8,8,8,72000000
2126,1,4,4,4,4,72000000
2127,1,4,4,4,4,72000000
2128,1,4,4,4,4,72000000
2129,1,10,10,10,10,72000000
2130,1,4,4,4,4,72000000
2131,1,5,5,5,5,72000000
2132,1,1,1,1,1,72000000
2133,1,5,5,5,5,72000000
2134,1,6,6,6,6,72000000
2135,1,6,6,6,6,72000000
2136,1,4,4,4,4,72000000
2137,1,7,7,7,7,72000000
2138,1,5,5,5,5,72000000
2139,1,7,7,7,7,72000000
2140,1,14,14,14,14,72000000
2141,1,4,4,4,4,72000000
2142,1,3,3,3,3,72000000
2143,1,6,6,6,6,72000000
2144,1,6,6,6,6,72000000
2145,1,5,5,5,5,72000000
2146,1,7,7,7,7,72000000
2147,1,4,4,4,4,72000000
2148,1,8,8,8,8,72000000
2149,1,7,7,7,7,72000000
2150,1,3,3,3,3,72000000
2151,1,3,3,3,3,72000000
2152,1,7,7,7,7,72000000
2153,1,4,4,4,4,72000000
2154,1,1,1,1,1,72000000
2155,1,5,5,5,5,72000000
2156,1,3,3,3,3,72000000
2157,1,5,5,5,5,72000000
2158,1,4,4,4,4,72000000
2159,1,0,0,0,0,72000000
2160,1,4,4,4,4,72000000
2161,1,2,2,2,2,72000000
2162,1,11,11,11,11,72000000
2163,1,5,5,5,5,72000000
2164,1,7,7,7,7,72000000
2165,1,4,4,4,4,72000000
2166,1,6,6,6,6,72000000
2167,1,10,10,10,10,72000000
2168,1,12,12,12,12,72000000
2169,1,9,9,9,9,72000000
2170,1,7,7,7,7,72000000
2171,1,3,3,3,3,72000000
2172,1,7,7,7,7,72000000
2173,1,8,8,8,8,72000000
2174,1,11,11,11,11,72000000
2175,1,6,6,6,6,72000000
2176,1,7,7,7,7,72000000
2177,1,6,6,6,6,72000000
2178,1,8,8,8,8,72000000
2179,1,7,7,7,7,72000000
2180,1,7,7,7,7,72000000
2181,1,8,8,8,8,72000000
2182,1,5,5,5,5,72000000
2183,1,6,6,6,6,72000000
2184,1,5,5,5,5,72000000
2185,1,2,2,2,2,72000000
2186,1,7,7,7,7,72000000
2187,1,7,7,7,7,72000000
2188,1,4,4,4,4,72000000
2189,1,5,5,5,5,72000000
2190,1,12,12,12,12,72000000
2191,1,2,2,2,2,72000000
2192,1,8,8,8,8,72000000
2193,1,5,5,5,5,72000000
2194,1,4,4,4,4,72000000
2195,1,4,4,4,4,72000000
2196,1,5,5,5,5,72000000
2197,1,5,5,5,5,72000000
2198,1,5,5,5,5,72000000
2199,1,5,5,5,5,72000000
2200,1,14,14,14,14,72000000
2201,1,1,1,1,1,72000000
2202,1,7,7,7,7,72000000
2203,1,9,9,9,9,72000000
2204,1,5,5,5,5,72000000
2205,1,6,6,6,6,72000000
2206,1,3,3,3,3,72000000
2207,1,5,5,5,5,72000000
2208,1,6,6,6,6,72000000
2209,1,9,9,9,9,72000000
2210,1,6,6,6,6,72000000
2211,1,8,8,8,8,72000000
2212,1,8,8,8,8,72000000
2213,1,9,9,9,9,72000000
2214,1,8,8,8,8,72000000
2215,1,5,5,5,5,72000000
2216,1,5,5,5,5,72000000
2217,1,10,10,10,10,72000000
2218,1,8,8,8,8,72000000
2219,1,9,9,9,9,72000000
2220,1,4,4,4,4,72000000
2221,1,5,5,5,5,72000000
2222,1,2,2,2,2,72000000
2223,1,5,5,5,5,72000000
2224,1,7,7,7,7,72000000
2225,1,4,4,4,4,72000000
2226,1,7,7,7,7,72000000
2227,1,5,5,5,5,72000000
2228,1,6,6,6,6,72000000
2229,1,8,8,8,8,72000000
2230,1,5,5,5,5,72000000
2231,1,5,5,5,5,72000000
2232,1,7,7,7,7,72000000
2233,1,7,7,7,7,72000000
2234,1,9,9,9,9,72000000
2235,1,11,11,11,11,72000000
2236,1,8,8,8,8,72000000
2237,1,6,6,6,6,72000000
2238,1,5,5,5,5,72000000
2239,1,3,3,3,3,72000000
2240,1,5,5,5,5,72000000
2241,1,9,9,9,9,72000000
2242,1,7,7,7,7,72000000
2243,1,9,9,9,9,72000000
2244,1,4,4,4,4,72000000
2245,1,10,10,10,10,72000000
2246,1,5,5,5,5,72000000
2247,1,6,6,6,6,72000000
2248,1,5,5,5,5,72000000
2249,1,6,6,6,6,72000000
2250,1,3,3,3,3,72000000
2251,1,4,4,4,4,72000000
2252,1,4,4,4,4,72000000
2253,1,4,4,4,4,72000000
2254,1,6,6,6,6,72000000
2255,1,8,8,8,8,72000000
2256,1,0,0,0,0,72000000
2257,1,9,9,9,9,72000000
2258,1,3,3,3,3,72000000
2259,1,3,3,3,3,72000000
2260,1,7,7,7,7,72000000
2261,1,6,6,6,6,72000000
2262,1,10,10,10,10,72000000
2263,1,12,12,12,12,72000000
2264,1,6,6,6,6,72000000
2265,1,6,6,6,6,72000000
2266,1,9,9,9,9,72000000
2267,1,6,6,6,6,72000000
2268,1,10,10,10,10,72000000
2269,1,5,5,5,5,72000000
2270,1,4,4,4,4,72000000
2271,1,8,8,8,8,72000000
2272,1,6,6,6,6,72000000
2273,1,5,5,5,5,72000000
2274,1,4,4,4,4,72000000
2275,1,7,7,7,7,72000000
2276,1,12,12,12,12,72000000
2277,1,4,4,4,4,72000000
2278,1,8,8,8,8,72000000
2279,1,5,5,5,5,72000000
2280,1,4,4,4,4,72000000
2281,1,5,5,5,5,72000000
2282,1,3,3,3,3,72000000
2283,1,7,7,7,7,72000000
2284,1,10,10,10,10,72000000
2285,1,8,8,8,8,72000000
2286,1,8,8,8,8,72000000
2287,1,5,5,5,5,72000000
2288,1,6,6,6,6,72000000
2289,1,6,6,6,6,72000000
2290,1,6,6,6,6,72000000
2291,1,5,5,5,5,72000000
2292,1,8,8,8,8,72000000
2293,1,9,9,9,9,72000000
2294,1,7,7,7,7,72000000
2295,1,4,4,4,4,72000000
2296,1,7,7,7,7,72000000
2297,1,6,6,6,6,72000000
2298,1,3,3,3,3,72000000
2299,1,5,5,5,5,72000000
2300,1,7,7,7,7,72000000
2301,1,4,4,4,4,72000000
2302,1,9,9,9,9,72000000
2303,1,13,13,13,13,72000000
2304,1,2,2,2,2,72000000
2305,1,5,5,5,5,72000000
2306,1,7,7,7,7,72000000
2307,1,9,9,9,9,72000000
2308,1,10,10,10,10,72000000
2309,1,5,5,5,5,72000000
2310,1,6,6,6,6,72000000
2311,1,4,4,4,4,72000000
2312,1,2,2,2,2,72000000
2313,1,12,12,12,12,72000000
2314,1,7,7,7,7,72000000
2315,1,3,3,3,3,72000000
2316,1,2,2,2,2,72000000
2317,1,2,2,2,2,72000000
2318,1,7,7,7,7,72000000
2319,1,4,4,4,4,72000000
2320,1,5,5,5,5,72000000
2321,1,7,7,7,7,72000000
2322,1,7,7,7,7,72000000
2323,1,5,5,5,5,72000000
2324,1,4,4,4,4,72000000
2325,1,9,9,9,9,72000000
2326,1,5,5,5,5,72000000
2327,1,10,10,10,10,72000000
2328,1,3,3,3,3,72000000
2329,1,6,6,6,6,72000000
2330,1,6,6,6,6,72000000
2331,1,5,5,5,5,72000000
2332,1,9,9,9,9,72000000
2333,1,7,7,7,7,72000000
2334,1,6,6,6,6,72000000
2335,1,6,6,6,6,72000000
2336,1,4,4,4,4,72000000
2337,1,10,10,10,10,72000000
2338,1,6,6,6,6,72000000
2339,1,7,7,7,7,72000000
2340,1,7,7,7,7,72000000
2341,1,7,7,7,7,72000000
2342,1,4,4,4,4,72000000
2343,1,8,8,8,8,72000000
2344,1,3,3,3,3,72000000
2345,1,5,5,5,5,72000000
2346,1,3,3,3,3,72000000
2347,1,6,6,6,6,72000000
2348,1,9,9,9,9,72000000
2349,1,9,9,9,9,72000000
2350,1,6,6,6,6,72000000
2351,1,9,9,9,9,72000000
2352,1,6,6,6,6,72000000
2353,1,7,7,7,7,72000000
2354,1,4,4,4,4,72000000
2355,1,4,4,4,4,72000000
2356,1,8,8,8,8,72000000
2357,1,14,14,14,14,72000000
2358,1,7,7,7,7,72000000
2359,1,6,6,6,6,72000000
2360,1,5,5,5,5,72000000
2361,1,9,9,9,9,72000000
2362,1,8,8,8,8,72000000
2363,1,5,5,5,5,72000000
2364,1,7,7,7,7,72000000
2365,1,8,8,8,8,72000000
2366,1,6,6,6,6,72000000
2367,1,2,2,2,2,72000000
2368,1,4,4,4,4,72000000
2369,1,4,4,4,4,72000000
2370,1,3,3,3,3,72000000
2371,1,4,4,4,4,72000000
2372,1,5,5,5,5,72000000
2373,1,7,7,7,7,72000000
2374,1,1,1,1,1,72000000
2375,1,4,4,4,4,72000000
2376,1,3,3,3,3,72000000
2377,1,4,4,4,4,72000000
2378,1,3,3,3,3,72000000
2379,1,4,4,4,4,72000000
2380,1,7,7,7,7,72000000
2381,1,5,5,5,5,72000000
2382,1,6,6,6,6,72000000
2383,1,6,6,6,6,72000000
2384,1,5,5,5,5,72000000
2385,1,8,8,8,8,72000000
2386,1,8,8,8,8,72000000
2387,1,8,8,8,8,72000000
2388,1,4,4,4,4,72000000
2389,1,6,6,6,6,72000000
2390,1,7,7,7,7,72000000
2391,1,5,5,5,5,72000000
2392,1,7,7,7,7,72000000
2393,1,6,6,6,6,72000000
2394,1,6,6,6,6,72000000
2395,1,6,6,6,6,72000000
2396,1,2,2,2,2,72000000
2397,1,6,6,6,6,72000000
2398,1,7,7,7,7,72000000
2399,1,4,4,4,4,72000000
2400,1,6,6,6,6,72000000
2401,1,8,8,8,8,72000000
2402,1,11,11,11,11,72000000
2403,1,8,8,8,8,72000000
2404,1,5,5,5,5,72000000
2405,1,4,4,4,4,72000000
2406,1,6,6,6,6,72000000
2407,1,9,9,9,9,72000000
2408,1,4,4,4,4,72000000
2409,1,5,5,5,5,72000000
2410,1,10,10,10,10,72000000
2411,1,9,9,9,9,72000000
2412,1,8,8,8,8,72000000
2413,1,6,6,6,6,72000000
2414,1,8,8,8,8,72000000
2415,1,4,4,4,4,72000000
2416,1,7,7,7,7,72000000
2417,1,12,12,12,12,72000000
2418,1,7,7,7,7,72000000
2419,1,5,5,5,5,72000000
2420,1,4,4,4,4,72000000
2421,1,2,2,2,2,72000000
2422,1,6,6,6,6,72000000
2423,1,8,8,8,8,72000000
2424,1,2,2,2,2,72000000
2425,1,2,2,2,2,72000000
2426,1,8,8,8,8,72000000
2427,1,4,4,4,4,72000000
2428,1,8,8,8,8,72000000
2429,1,5,5,5,5,72000000
2430,1,10,10,10,10,72000000
2431,1,1,1,1,1,72000000
2432,1,9,9,9,9,72000000
2433,1,2,2,2,2,72000000
2434,1,8,8,8,8,72000000
2435,1,10,10,10,10,72000000
2436,1,4,4,4,4,72000000
2437,1,5,5,5,5,72000000
2438,1,5,5,5,5,72000000
2439,1,4,4,4,4,72000000
2440,1,8,8,8,8,72000000
2441,1,4,4,4,4,72000000
2442,1,10,10,10,10,72000000
2443,1,3,3,3,3,72000000
2444,1,4,4,4,4,72000000
2445,1,7,7,7,7,72000000
2446,1,3,3,3,3,72000000
2447,1,6,6,6,6,72000000
2448,1,5,5,5,5,72000000
2449,1,3,3,3,3,72000000
2450,1,8,8,8,8,72000000
2451,1,9,9,9,9,72000000
2452,1,4,4,4,4,72000000
2453,1,8,8,8,8,72000000
2454,1,11,11,11,11,72000000
2455,1,5,5,5,5,72000000
2456,1,8,8,8,8,72000000
2457,1,7,7,7,7,72000000
2458,1,8,8,8,8,72000000
2459,1,7,7,7,7,72000000
2460,1,8,8,8,8,72000000
2461,1,5,5,5,5,72000000
2462,1,4,4,4,4,72000000
2463,1,7,7,7,7,72000000
2464,1,10,10,10,10,72000000
2465,1,4,4,4,4,72000000
2466,1,4,4,4,4,72000000
2467,1,5,5,5,5,72000000
2468,1,6,6,6,6,72000000
2469,1,9,9,9,9,72000000
2470,1,5,5,5,5,72000000
2471,1,6,6,6,6,72000000
2472,1,4,4,4,4,72000000
2473,1,12,12,12,12,72000000
2474,1,3,3,3,3,72000000
2475,1,7,7,7,7,72000000
2476,1,12,12,12,12,72000000
2477,1,3,3,3,3,72000000
2478,1,7,7,7,7,72000000
2479,1,16,16,16,16,72000000
2480,1,8,8,8,8,72000000
2481,1,9,9,9,9,72000000
2482,1,8,8,8,8,72000000
2483,1,11,11,11,11,72000000
2484,1,8,8,8,8,72000000
2485,1,4,4,4,4,72000000
2486,1,3,3,3,3,72000000
2487,1,5,5,5,5,72000000
2488,1,8,8,8,8,72000000
2489,1,3,3,3,3,72000000
2490,1,10,10,10,10,72000000
2491,1,9,9,9,9,72000000
2492,1,6,6,6,6,72000000
2493,1,8,8,8,8,72000000
2494,1,10,10,10,10,72000000
2495,1,4,4,4,4,72000000
2496,1,5,5,5,5,72000000
2497,1,8,8,8,8,72000000
2498,1,6,6,6,6,72000000
2499,1,9,9,9,9,72000000
2500,1,6,6,6,6,72000000
2501,1,2,2,2,2,72000000
2502,1,1,1,1,1,72000000
2503,1,11,11,11,11,72000000
2504,1,6,6,6,6,72000000
2505,1,5,5,5,5,72000000
2506,1,3,3,3,3,72000000
2507,1,5,5,5,5,72000000
2508,1,9,9,9,9,72000000
2509,1,8,8,8,8,72000000
2510,1,10,10,10,10,72000000
2511,1,7,7,7,7,72000000
2512,1,7,7,7,7,72000000
2513,1,4,4,4,4,72000000
2514,1,5,5,5,5,72000000
2515,1,10,10,10,10,72000000
2516,1,7,7,7,7,72000000
2517,1,6,6,6,6,72000000
2518,1,9,9,9,9,72000000
2519,1,6,6,6,6,72000000
2520,1,11,11,11,11,72000000
2521,1,5,5,5,5,72000000
2522,1,9,9,9,9,72000000
2523,1,5,5,5,5,72000000
2524,1,3,3,3,3,72000000
2525,1,10,10,10,10,72000000
2526,1,10,10,10,10,72000000
2527,1,5,5,5,5,72000000
2528,1,5,5,5,5,72000000
2529,1,7,7,7,7,72000000
2530,1,5,5,5,5,72000000
2531,1,2,2,2,2,72000000
2532,1,6,6,6,6,72000000
2533,1,7,7,7,7,72000000
2534,1,5,5,5,5,72000000
2535,1,5,5,5,5,72000000
2536,1,7,7,7,7,72000000
2537,1,6,6,6,6,72000000
2538,1,3,3,3,3,72000000
2539,1,5,5,5,5,72000000
2540,1,8,8,8,8,72000000
2541,1,9,9,9,9,72000000
2542,1,5,5,5,5,72000000
2543,1,7,7,7,7,72000000
2544,1,0,0,0,0,72000000
2545,1,3,3,3,3,72000000
2546,1,3,3,3,3,72000000
2547,1,10,10,10,10,72000000
2548,1,6,6,6,6,72000000
2549,1,6,6,6,6,72000000
2550,1,5,5,5,5,72000000
2551,1,5,5,5,5,72000000
2552,1,5,5,5,5,72000000
2553,1,2,2,2,2,72000000
2554,1,9,9,9,9,72000000
2555,1,6,6,6,6,72000000
2556,1,4,4,4,4,72000000
2557,1,7,7,7,7,72000000
2558,1,4,4,4,4,72000000
2559,1,6,6,6,6,72000000
2560,1,8,8,8,8,72000000
2561,1,7,7,7,7,72000000
2562,1,6,6,6,6,72000000
2563,1,3,3,3,3,72000000
2564,1,1,1,1,1,72000000
2565,1,2,2,2,2,72000000
2566,1,3,3,3,3,72000000
2567,1,5,5,5,5,72000000
2568,1,10,10,10,10,72000000
2569,1,7,7,7,7,72000000
2570,1,6,6,6,6,72000000
2571,1,8,8,8,8,72000000
2572,1,11,11,11,11,72000000
2573,1,4,4,4,4,72000000
2574,1,6,6,6,6,72000000
2575,1,8,8,8,8,72000000
2576,1,5,5,5,5,72000000
2577,1,6,6,6,6,72000000
2578,1,11,11,11,11,72000000
2579,1,4,4,4,4,72000000
2580,1,7,7,7,7,72000000
2581,1,5,5,5,5,72000000
2582,1,6,6,6,6,72000000
2583,1,8,8,8,8,72000000
2584,1,6,6,6,6,72000000
2585,1,9,9,9,9,72000000
2586,1,3,3,3,3,72000000
2587,1,7,7,7,7,72000000
2588,1,7,7,7,7,72000000
2589,1,6,6,6,6,72000000
2590,1,5,5,5,5,72000000
2591,1,4,4,4,4,72000000
2592,1,7,7,7,7,72000000
2593,1,4,4,4,4,72000000
2594,1,7,7,7,7,72000000
2595,1,11,11,11,11,72000000
2596,1,7,7,7,7,72000000
2597,1,5,5,5,5,72000000
2598,1,6,6,6,6,72000000
2599,1,10,10,10,10,72000000
2600,1,8,8,8,8,72000000
2601,1,4,4,4,4,72000000
2602,1,4,4,4,4,72000000
2603,1,10,10,10,10,72000000
2604,1,6,6,6,6,72000000
2605,1,10,10,10,10,72000000
2606,1,5,5,5,5,72000000
2607,1,4,4,4,4,72000000
2608,1,4,4,4,4,72000000
2609,1,4,4,4,4,72000000
2610,1,9,9,9,9,72000000
2611,1,6,6,6,6,72000000
2612,1,9,9,9,9,72000000
2613,1,8,8,8,8,72000000
2614,1,9,9,9,9,72000000
2615,1,5,5,5,5,72000000
2616,1,9,9,9,9,72000000
2617,1,6,6,6,6,72000000
2618,1,8,8,8,8,72000000
2619,1,7,7,7,7,72000000
2620,1,10,10,10,10,72000000
2621,1,4,4,4,4,72000000
2622,1,8,8,8,8,72000000
2623,1,4,4,4,4,72000000
2624,1,1,1,1,1,72000000
2625,1,3,3,3,3,72000000
2626,1,6,6,6,6,72000000
2627,1,6,6,6,6,72000000
2628,1,2,2,2,2,72000000
2629,1,4,4,4,4,72000000
2630,1,4,4,4,4,72000000
2631,1,10,10,10,10,72000000
2632,1,9,9,9,9,72000000
2633,1,3,3,3,3,72000000
2634,1,2,2,2,2,72000000
2635,1,8,8,8,8,72000000
2636,1,1,1,1,1,72000000
2637,1,4,4,4,4,72000000
2638,1,10,10,10,10,72000000
2639,1,5,5,5,5,72000000
2640,1,8,8,8,8,72000000
2641,1,10,10,10,10,72000000
2642,1,6,6,6,6,72000000
2643,1,7,7,7,7,72000000
2644,1,10,10,10,10,72000000
2645,1,7,7,7,7,72000000
2646,1,9,9,9,9,72000000
2647,1,7,7,7,7,72000000
2648,1,7,7,7,7,72000000
2649,1,7,7,7,7,72000000
2650,1,13,13,13,13,72000000
2651,1,4,4,4,4,72000000
2652,1,2,2,2,2,72000000
2653,1,7,7,7,7,72000000
2654,1,5,5,5,5,72000000
2655,1,5,5,5,5,72000000
2656,1,6,6,6,6,72000000
2657,1,6,6,6,6,72000000
2658,1,5,5,5,5,72000000
2659,1,7,7,7,7,72000000
2660,1,5,5,5,5,72000000
2661,1,6,6,6,6,72000000
2662,1,9,9,9,9,72000000
2663,1,5,5,5,5,72000000
2664,1,5,5,5,5,72000000
2665,1,6,6,6,6,72000000
2666,1,2,2,2,2,72000000
2667,1,7,7,7,7,72000000
2668,1,5,5,5,5,72000000
2669,1,4,4,4,4,72000000
2670,1,5,5,5,5,72000000
2671,1,5,5,5,5,72000000
2672,1,7,7,7,7,72000000
2673,1,5,5,5,5,72000000
2674,1,4,4,4,4,72000000
2675,1,6,6,6,6,72000000
2676,1,8,8,8,8,72000000
2677,1,11,11,11,11,72000000
2678,1,4,4,4,4,72000000
2679,1,13,13,13,13,72000000
2680,1,5,5,5,5,72000000
2681,1,12,12,12,12,72000000
2682,1,8,8,8,8,72000000
2683,1,5,5,5,5,72000000
2684,1,9,9,9,9,72000000
2685,1,5,5,5,5,72000000
2686,1,11,11,11,11,72000000
2687,1,8,8,8,8,72000000
2688,1,10,10,10,10,72000000
2689,1,5,5,5,5,72000000
2690,1,6,6,6,6,72000000
2691,1,5,5,5,5,72000000
2692,1,4,4,4,4,72000000
2693,1,7,7,7,7,72000000
2694,1,8,8,8,8,72000000
2695,1,3,3,3,3,72000000
2696,1,6,6,6,6,72000000
2697,1,6,6,6,6,72000000
2698,1,5,5,5,5,72000000
2699,1,4,4,4,4,72000000
2700,1,9,9,9,9,72000000
2701,1,6,6,6,6,72000000
2702,1,5,5,5,5,72000000
2703,1,6,6,6,6,72000000
2704,1,6,6,6,6,72000000
2705,1,8,8,8,8,72000000
2706,1,5,5,5,5,72000000
2707,1,4,4,4,4,72000000
2708,1,5,5,5,5,72000000
2709,1,3,3,3,3,72000000
2710,1,7,7,7,7,72000000
2711,1,5,5,5,5,72000000
2712,1,8,8,8,8,72000000
2713,1,7,7,7,7,72000000
2714,1,8,8,8,8,72000000
2715,1,4,4,4,4,72000000
2716,1,12,12,12,12,72000000
2717,1,4,4,4,4,72000000
2718,1,4,4,4,4,72000000
2719,1,4,4,4,4,72000000
2720,1,5,5,5,5,72000000
2721,1,2,2,2,2,72000000
2722,1,7,7,7,7,72000000
2723,1,7,7,7,7,72000000
2724,1,6,6,6,6,72000000
2725,1,1,1,1,1,72000000
2726,1,9,9,9,9,72000000
2727,1,9,9,9,9,72000000
2728,1,7,7,7,7,72000000
2729,1,6,6,6,6,72000000
2730,1,11,11,11,11,72000000
2731,1,5,5,5,5,72000000
2732,1,4,4,4,4,72000000
2733,1,3,3,3,3,72000000
2734,1,6,6,6,6,72000000
2735,1,4,4,4,4,72000000
2736,1,8,8,8,8,72000000
2737,1,8,8,8,8,72000000
2738,1,14,14,14,14,72000000
2739,1,5,5,5,5,72000000
2740,1,12,12,12,12,72000000
2741,1,5,5,5,5,72000000
2742,1,7,7,7,7,72000000
2743,1,4,4,4,4,72000000
2744,1,9,9,9,9,72000000
2745,1,5,5,5,5,72000000
2746,1,7,7,7,7,72000000
2747,1,6,6,6,6,72000000
2748,1,5,5,5,5,72000000
2749,1,2,2,2,2,72000000
2750,1,7,7,7,7,72000000
2751,1,8,8,8,8,72000000
2752,1,3,3,3,3,72000000
2753,1,7,7,7,7,72000000
2754,1,2,2,2,2,72000000
2755,1,8,8,8,8,72000000
2756,1,5,5,5,5,72000000
2757,1,2,2,2,2,72000000
2758,1,7,7,7,7,72000000
2759,1,2,2,2,2,72000000
2760,1,9,9,9,9,72000000
2761,1,6,6,6,6,72000000
2762,1,7,7,7,7,72000000
2763,1,4,4,4,4,72000000
2764,1,9,9,9,9,72000000
2765,1,6,6,6,6,72000000
2766,1,6,6,6,6,72000000
2767,1,5,5,5,5,72000000
2768,1,4,4,4,4,72000000
2769,1,6,6,6,6,72000000
2770,1,5,5,5,5,72000000
2771,1,5,5,5,5,72000000
2772,1,5,5,5,5,72000000
2773,1,5,5,5,5,72000000
2774,1,8,8,8,8,72000000
2775,1,3,3,3,3,72000000
2776,1,7,7,7,7,72000000
2777,1,2,2,2,2,72000000
2778,1,4,4,4,4,72000000
2779,1,2,2,2,2,72000000
2780,1,7,7,7,7,72000000
2781,1,6,6,6,6,72000000
2782,1,8,8,8,8,72000000
2783,1,4,4,4,4,72000000
2784,1,7,7,7,7,72000000
2785,1,5,5,5,5,72000000
2786,1,7,7,7,7,72000000
2787,1,2,2,2,2,72000000
2788,1,6,6,6,6,72000000
2789,1,2,2,2,2,72000000
2790,1,11,11,11,11,72000000
2791,1,9,9,9,9,72000000
2792,1,9,9,9,9,72000000
2793,1,2,2,2,2,72000000
2794,1,6,6,6,6,72000000
2795,1,4,4,4,4,72000000
2796,1,5,5,5,5,72000000
2797,1,9,9,9,9,72000000
2798,1,6,6,6,6,72000000
2799,1,4,4,4,4,72000000
2800,1,4,4,4,4,72000000
2801,1,6,6,6,6,72000000
2802,1,0,0,0,0,72000000
2803,1,6,6,6,6,72000000
2804,1,2,2,2,2,72000000
2805,1,12,12,12,12,72000000
2806,1,6,6,6,6,72000000
2807,1,4,4,4,4,72000000
2808,1,6,6,6,6,72000000
2809,1,4,4,4,4,72000000
2810,1,8,8,8,8,72000000
2811,1,5,5,5,5,72000000
2812,1,3,3,3,3,72000000
2813,1,9,9,9,9,72000000
2814,1,6,6,6,6,72000000
2815,1,6,6,6,6,72000000
2816,1,7,7,7,7,72000000
2817,1,5,5,5,5,72000000
2818,1,7,7,7,7,72000000
2819,1,5,5,5,5,72000000
2820,1,7,7,7,7,72000000
2821,1,7,7,7,7,72000000
2822,1,4,4,4,4,72000000
2823,1,10,10,10,10,72000000
2824,1,6,6,6,6,72000000
2825,1,8,8,8,8,72000000
2826,1,4,4,4,4,72000000
2827,1,6,6,6,6,72000000
2828,1,5,5,5,5,72000000
2829,1,9,9,9,9,72000000
2830,1,3,3,3,3,72000000
2831,1,5,5,5,5,72000000
2832,1,4,4,4,4,72000000
2833,1,3,3,3,3,72000000
2834,1,6,6,6,6,72000000
2835,1,5,5,5,5,72000000
2836,1,7,7,7,7,72000000
2837,1,7,7,7,7,72000000
2838,1,7,7,7,7,72000000
2839,1,9,9,9,9,72000000
2840,1,5,5,5,5,72000000
2841,1,10,10,10,10,72000000
2842,1,10,10,10,10,72000000
2843,1,13,13,13,13,72000000
2844,1,4,4,4,4,72000000
2845,1,7,7,7,7,72000000
2846,1,5,5,5,5,72000000
2847,1,10,10,10,10,72000000
2848,1,7,7,7,7,72000000
2849,1,6,6,6,6,72000000
2850,1,7,7,7,7,72000000
2851,1,8,8,8,8,72000000
2852,1,5,5,5,5,72000000
2853,1,5,5,5,5,72000000
2854,1,5,5,5,5,72000000
2855,1,9,9,9,9,72000000
2856,1,7,7,7,7,72000000
2857,1,7,7,7,7,72000000
2858,1,4,4,4,4,72000000
2859,1,9,9,9,9,72000000
2860,1,5,5,5,5,72000000
2861,1,4,4,4,4,72000000
2862,1,8,8,8,8,72000000
2863,1,4,4,4,4,72000000
2864,1,5,5,5,5,72000000
2865,1,5,5,5,5,72000000
2866,1,7,7,7,7,72000000
2867,1,5,5,5,5,72000000
2868,1,2,2,2,2,72000000
2869,1,4,4,4,4,72000000
2870,1,3,3,3,3,72000000
2871,1,6,6,6,6,72000000
2872,1,8,8,8,8,72000000
2873,1,9,9,9,9,72000000
2874,1,5,5,5,5,72000000
2875,1,8,8,8,8,72000000
2876,1,5,5,5,5,72000000
2877,1,4,4,4,4,72000000
2878,1,7,7,7,7,72000000
2879,1,8,8,8,8,72000000
2880,1,5,5,5,5,72000000
2881,1,8,8,8,8,72000000
2882,1,9,9,9,9,72000000
2883,1,8,8,8,8,72000000
2884,1,5,5,5,5,72000000
2885,1,10,10,10,10,72000000
2886,1,6,6,6,6,72000000
2887,1,8,8,8,8,72000000
2888,1,5,5,5,5,72000000
2889,1,6,6,6,6,72000000
2890,1,7,7,7,7,72000000
2891,1,4,4,4,4,72000000
2892,1,6,6,6,6,72000000
2893,1,3,3,3,3,72000000
2894,1,3,3,3,3,72000000
2895,1,9,9,9,9,72000000
2896,1,5,5,5,5,72000000
2897,1,6,6,6,6,72000000
2898,1,6,6,6,6,72000000
2899,1,11,11,11,11,72000000
2900,1,9,9,9,9,72000000
2901,1,7,7,7,7,72000000
2902,1,5,5,5,5,72000000
2903,1,5,5,5,5,72000000
2904,1,4,4,4,4,72000000
2905,1,7,7,7,7,72000000
2906,1,7,7,7,7,72000000
2907,1,6,6,6,6,72000000
2908,1,9,9,9,9,72000000
2909,1,5,5,5,5,72000000
2910,1,9,9,9,9,72000000
2911,1,6,6,6,6,72000000
2912,1,6,6,6,6,72000000
2913,1,7,7,7,7,72000000
2914,1,7,7,7,7,72000000
2915,1,7,7,7,7,72000000
2916,1,5,5,5,5,72000000
2917,1,4,4,4,4,72000000
2918,1,9,9,9,9,72000000
2919,1,3,3,3,3,72000000
2920,1,6,6,6,6,72000000
2921,1,7,7,7,7,72000000
2922,1,9,9,9,9,72000000
2923,1,4,4,4,4,72000000
2924,1,8,8,8,8,72000000
2925,1,10,10,10,10,72000000
2926,1,3,3,3,3,72000000
2927,1,3,3,3,3,72000000
2928,1,10,10,10,10,72000000
2929,1,3,3,3,3,72000000
2930,1,3,3,3,3,72000000
2931,1,4,4,4,4,72000000
2932,1,8,8,8,8,72000000
2933,1,4,4,4,4,72000000
2934,1,5,5,5,5,72000000
2935,1,8,8,8,8,72000000
2936,1,5,5,5,5,72000000
2937,1,3,3,3,3,72000000
