0,0
5.000e-6,0
5.050e-6,0.010915
5.100e-6,0.020463
5.200e-6,0.036013
5.300e-6,0.047632
5.415676e-6,0.057200
5.600e-6,0.066092
5.880e-6,0.070000
6.200e-6,0.066970
6.500e-6,0.061011
7.000e-6,0.049512
7.500e-6,0.038935
7.815676e-6,0.033200
8.500e-6,0.023287
9.000e-6,0.017905
10.000e-6,0.010552
11.000e-6,0.006211
13.000e-6,0.002151
15.000e-6,0.000745
17.000e-6,0.000258
20.000e-6,0.000053
21.000e-6,0
25.000e-6,0
