cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,timclk
21,100,109,1513.0
21,101,125,1736.0
21,102,119,1652.0
21,103,96,1333.0
21,104,133,1847.0
21,105,147,2041.0
21,106,97,1347.0
21,107,105,1458.0
21,108,121,1680.0
21,109,113,1569.0
21,110,108,1500.0
21,111,129,1791.0
21,112,122,1694.0
21,113,105,1458.0
21,114,106,1472.0
21,115,95,1319.0
22,0,110,1527.0
22,1,92,1277.0
22,2,111,1541.0
22,3,91,1263.0
22,4,102,1416.0
22,5,90,1250.0
22,6,116,1611.0
22,7,129,1791.0
22,8,115,1597.0
22,9,137,1902.0
22,10,133,1847.0
22,11,103,1430.0
22,12,86,1194.0
22,13,87,1208.0
22,14,129,1791.0
22,15,90,1250.0
22,16,100,1388.0
22,17,106,1472.0
22,18,91,1263.0
22,19,109,1513.0
22,20,100,1388.0
22,21,117,1625.0
22,22,103,1430.0
22,23,115,1597.0
22,24,116,1611.0
22,25,94,1305.0
22,26,82,1138.0
22,27,114,1583.0
22,28,118,1638.0
22,29,127,1763.0
22,30,121,1680.0
22,31,101,1402.0
22,32,134,1861.0
22,33,93,1291.0
22,34,108,1500.0
22,35,110,1527.0
22,36,82,1138.0
22,37,127,1763.0
22,38,112,1555.0
22,39,90,1250.0
22,40,136,1888.0
22,41,120,1666.0
22,42,99,1375.0
22,43,97,1347.0
22,44,119,1652.0
22,45,93,1291.0
22,46,117,1625.0
22,47,99,1375.0
22,48,117,1625.0
22,49,104,1444.0
22,50,92,1277.0
22,51,119,1652.0
22,52,112,1555.0
22,53,125,1736.0
22,54,71,986.0
22,55,84,1166.0
22,56,109,1513.0
22,57,99,1375.0
22,58,127,1763.0
22,59,135,1875.0
22,60,112,1555.0
22,61,122,1694.0
22,62,142,1972.0
22,63,120,1666.0
22,64,102,1416.0
22,65,106,1472.0
22,66,99,1375.0
22,67,109,1513.0
22,68,89,1236.0
22,69,132,1833.0
22,70,114,1583.0
22,71,118,1638.0
22,72,116,1611.0
22,73,79,1097.0
22,74,95,1319.0
22,75,93,1291.0
22,76,77,1069.0
22,77,125,1736.0
22,78,121,1680.0
22,79,208,2888.0
22,80,88,1222.0
22,81,100,1388.0
22,82,136,1888.0
22,83,98,1361.0
22,84,101,1402.0
22,85,114,1583.0
22,86,98,1361.0
22,87,95,1319.0
22,88,110,1527.0
22,89,104,1444.0
22,90,90,1250.0
22,91,106,1472.0
22,92,132,1833.0
22,93,95,1319.0
22,94,96,1333.0
22,95,87,1208.0
22,96,122,1694.0
22,97,111,1541.0
22,98,101,1402.0
22,99,65,902.0
22,100,131,1819.0
22,101,90,1250.0
22,102,110,1527.0
22,103,116,1611.0
22,104,102,1416.0
22,105,113,1569.0
22,106,108,1500.0
22,107,101,1402.0
22,108,93,1291.0
22,109,87,1208.0
22,110,138,1916.0
22,111,76,1055.0
22,112,77,1069.0
22,113,128,1777.0
22,114,66,916.0
22,115,108,1500.0
22,116,73,1013.0
22,117,118,1638.0
22,118,106,1472.0
22,119,127,1763.0
22,120,117,1625.0
23,0,118,1638.0
23,1,100,1388.0
23,2,122,1694.0
23,3,103,1430.0
23,4,88,1222.0
23,5,101,1402.0
23,6,101,1402.0
23,7,85,1180.0
23,8,91,1263.0
23,9,128,1777.0
23,10,94,1305.0
23,11,115,1597.0
23,12,110,1527.0
23,13,106,1472.0
23,14,120,1666.0
23,15,131,1819.0
23,16,93,1291.0
23,17,109,1513.0
23,18,120,1666.0
23,19,120,1666.0
23,20,101,1402.0
23,21,116,1611.0
23,22,117,1625.0
23,23,152,2111.0
23,24,119,1652.0
23,25,100,1388.0
23,26,115,1597.0
23,27,82,1138.0
23,28,89,1236.0
23,29,131,1819.0
23,30,101,1402.0
23,31,121,1680.0
23,32,84,1166.0
23,33,119,1652.0
23,34,127,1763.0
23,35,100,1388.0
23,36,115,1597.0
23,37,106,1472.0
23,38,70,972.0
23,39,137,1902.0
23,40,130,1805.0
23,41,114,1583.0
23,42,80,1111.0
23,43,113,1569.0
23,44,131,1819.0
23,45,106,1472.0
23,46,140,1944.0
23,47,83,1152.0
23,48,102,1416.0
23,49,111,1541.0
23,50,91,1263.0
23,51,107,1486.0
23,52,126,1750.0
23,53,93,1291.0
23,54,108,1500.0
23,55,101,1402.0
23,56,148,2055.0
23,57,109,1513.0
23,58,81,1125.0
23,59,102,1416.0
23,60,127,1763.0
23,61,121,1680.0
23,62,129,1791.0
23,63,154,2138.0
23,64,113,1569.0
23,65,99,1375.0
23,66,90,1250.0
23,67,104,1444.0
23,68,87,1208.0
23,69,113,1569.0
23,70,111,1541.0
23,71,52,722.0
23,72,94,1305.0
23,73,113,1569.0
23,74,110,1527.0
23,75,129,1791.0
23,76,121,1680.0
23,77,134,1861.0
23,78,66,916.0
23,79,101,1402.0
23,80,96,1333.0
23,81,81,1125.0
23,82,123,1708.0
23,83,95,1319.0
23,84,123,1708.0
23,85,81,1125.0
23,86,89,1236.0
23,87,93,1291.0
23,88,100,1388.0
23,89,96,1333.0
23,90,91,1263.0
23,91,107,1486.0
23,92,119,1652.0
23,93,103,1430.0
23,94,119,1652.0
23,95,117,1625.0
23,96,129,1791.0
23,97,118,1638.0
23,98,104,1444.0
23,99,123,1708.0
23,100,106,1472.0
23,101,91,1263.0
23,102,134,1861.0
23,103,118,1638.0
23,104,100,1388.0
23,105,101,1402.0
23,106,119,1652.0
23,107,133,1847.0
23,108,148,2055.0
23,109,127,1763.0
23,110,125,1736.0
23,111,99,1375.0
23,112,99,1375.0
23,113,89,1236.0
23,114,105,1458.0
23,115,121,1680.0
23,116,101,1402.0
23,117,107,1486.0
23,118,104,1444.0
23,119,99,1375.0
23,120,106,1472.0
23,121,127,1763.0
23,122,117,1625.0
23,123,145,2013.0
23,124,108,1500.0
23,125,108,1500.0
23,126,109,1513.0
23,127,101,1402.0
23,128,93,1291.0
23,129,95,1319.0
23,130,120,1666.0
23,131,87,1208.0
23,132,101,1402.0
24,0,136,1888.0
24,1,122,1694.0
24,2,136,1888.0
24,3,92,1277.0
24,4,115,1597.0
24,5,100,1388.0
24,6,72,1000.0
24,7,117,1625.0
24,8,96,1333.0
24,9,126,1750.0
24,10,116,1611.0
24,11,140,1944.0
24,12,118,1638.0
24,13,102,1416.0
24,14,100,1388.0
24,15,96,1333.0
24,16,115,1597.0
24,17,108,1500.0
24,18,104,1444.0
24,19,84,1166.0
24,20,149,2069.0
24,21,144,2000.0
24,22,102,1416.0
24,23,125,1736.0
24,24,74,1027.0
24,25,106,1472.0
24,26,131,1819.0
24,27,89,1236.0
24,28,88,1222.0
24,29,116,1611.0
24,30,84,1166.0
24,31,144,2000.0
24,32,94,1305.0
24,33,115,1597.0
24,34,106,1472.0
24,35,83,1152.0
24,36,92,1277.0
24,37,121,1680.0
24,38,93,1291.0
24,39,95,1319.0
24,40,86,1194.0
24,41,108,1500.0
24,42,92,1277.0
24,43,104,1444.0
24,44,96,1333.0
24,45,61,847.0
24,46,122,1694.0
24,47,90,1250.0
24,48,115,1597.0
24,49,83,1152.0
24,50,114,1583.0
24,51,84,1166.0
24,52,128,1777.0
24,53,92,1277.0
24,54,105,1458.0
24,55,121,1680.0
24,56,101,1402.0
24,57,109,1513.0
24,58,97,1347.0
24,59,129,1791.0
24,60,119,1652.0
24,61,142,1972.0
24,62,105,1458.0
24,63,102,1416.0
24,64,73,1013.0
24,65,90,1250.0
24,66,97,1347.0
24,67,106,1472.0
24,68,107,1486.0
24,69,102,1416.0
24,70,106,1472.0
24,71,129,1791.0
24,72,132,1833.0
24,73,126,1750.0
24,74,96,1333.0
24,75,116,1611.0
24,76,105,1458.0
24,77,97,1347.0
24,78,124,1722.0
24,79,97,1347.0
24,80,95,1319.0
24,81,136,1888.0
24,82,97,1347.0
24,83,121,1680.0
24,84,102,1416.0
24,85,106,1472.0
24,86,126,1750.0
24,87,122,1694.0
24,88,83,1152.0
24,89,117,1625.0
24,90,104,1444.0
24,91,103,1430.0
24,92,106,1472.0
24,93,109,1513.0
24,94,111,1541.0
24,95,128,1777.0
24,96,113,1569.0
24,97,120,1666.0
24,98,95,1319.0
24,99,115,1597.0
24,100,142,1972.0
24,101,79,1097.0
24,102,115,1597.0
24,103,141,1958.0
24,104,112,1555.0
24,105,114,1583.0
24,106,96,1333.0
24,107,116,1611.0
24,108,111,1541.0
24,109,80,1111.0
24,110,129,1791.0
24,111,100,1388.0
24,112,105,1458.0
24,113,111,1541.0
24,114,91,1263.0
24,115,94,1305.0
24,116,92,1277.0
24,117,119,1652.0
24,118,77,1069.0
25,0,123,1708.0
25,1,115,1597.0
25,2,115,1597.0
25,3,105,1458.0
25,4,113,1569.0
25,5,98,1361.0
25,6,120,1666.0
25,7,105,1458.0
25,8,86,1194.0
25,9,105,1458.0
25,10,107,1486.0
25,11,112,1555.0
25,12,106,1472.0
25,13,112,1555.0
25,14,121,1680.0
25,15,113,1569.0
25,16,114,1583.0
25,17,115,1597.0
25,18,129,1791.0
25,19,137,1902.0
25,20,128,1777.0
25,21,124,1722.0
25,22,86,1194.0
25,23,121,1680.0
25,24,144,2000.0
25,25,94,1305.0
25,26,100,1388.0
25,27,104,1444.0
25,28,93,1291.0
25,29,118,1638.0
25,30,106,1472.0
25,31,100,1388.0
25,32,106,1472.0
25,33,116,1611.0
25,34,127,1763.0
25,35,170,2361.0
25,36,109,1513.0
25,37,106,1472.0
25,38,131,1819.0
25,39,101,1402.0
25,40,96,1333.0
25,41,105,1458.0
25,42,99,1375.0
25,43,89,1236.0
25,44,116,1611.0
25,45,86,1194.0
25,46,38,527.0
25,47,114,1583.0
25,48,100,1388.0
25,49,114,1583.0
25,50,139,1930.0
25,51,130,1805.0
25,52,62,861.0
25,53,138,1916.0
25,54,103,1430.0
25,55,92,1277.0
25,56,149,2069.0
25,57,137,1902.0
25,58,108,1500.0
25,59,113,1569.0
25,60,83,1152.0
25,61,105,1458.0
25,62,154,2138.0
25,63,125,1736.0
25,64,123,1708.0
25,65,113,1569.0
25,66,111,1541.0
25,67,97,1347.0
25,68,108,1500.0
25,69,106,1472.0
25,70,84,1166.0
25,71,106,1472.0
25,72,69,958.0
25,73,91,1263.0
25,74,100,1388.0
25,75,107,1486.0
25,76,101,1402.0
25,77,112,1555.0
25,78,99,1375.0
25,79,124,1722.0
25,80,119,1652.0
25,81,128,1777.0
25,82,99,1375.0
25,83,104,1444.0
25,84,116,1611.0
25,85,107,1486.0
25,86,104,1444.0
25,87,106,1472.0
25,88,101,1402.0
25,89,108,1500.0
25,90,131,1819.0
25,91,118,1638.0
25,92,88,1222.0
25,93,124,1722.0
25,94,109,1513.0
25,95,97,1347.0
25,96,122,1694.0
25,97,115,1597.0
25,98,79,1097.0
25,99,114,1583.0
25,100,94,1305.0
25,101,86,1194.0
25,102,87,1208.0
25,103,106,1472.0
25,104,105,1458.0
25,105,111,1541.0
25,106,105,1458.0
25,107,106,1472.0
25,108,113,1569.0
25,109,102,1416.0
25,110,114,1583.0
25,111,117,1625.0
25,112,118,1638.0
25,113,95,1319.0
25,114,124,1722.0
25,115,104,1444.0
25,116,114,1583.0
25,117,97,1347.0
25,118,105,1458.0
25,119,104,1444.0
25,120,117,1625.0
25,121,87,1208.0
25,122,124,1722.0
25,123,131,1819.0
25,124,149,2069.0
25,125,120,1666.0
25,126,125,1736.0
26,0,109,1513.0
26,1,112,1555.0
26,2,116,1611.0
26,3,127,1763.0
26,4,108,1500.0
26,5,108,1500.0
26,6,95,1319.0
26,7,129,1791.0
26,8,116,1611.0
26,9,104,1444.0
26,10,112,1555.0
26,11,193,2680.0
26,12,95,1319.0
26,13,79,1097.0
26,14,111,1541.0
26,15,104,1444.0
26,16,129,1791.0
26,17,126,1750.0
26,18,92,1277.0
26,19,124,1722.0
26,20,105,1458.0
26,21,139,1930.0
26,22,89,1236.0
26,23,77,1069.0
26,24,112,1555.0
26,25,121,1680.0
26,26,126,1750.0
26,27,115,1597.0
26,28,90,1250.0
26,29,131,1819.0
26,30,82,1138.0
26,31,100,1388.0
26,32,118,1638.0
26,33,127,1763.0
26,34,117,1625.0
26,35,134,1861.0
26,36,118,1638.0
26,37,90,1250.0
26,38,89,1236.0
26,39,110,1527.0
26,40,104,1444.0
26,41,97,1347.0
26,42,117,1625.0
26,43,108,1500.0
26,44,114,1583.0
26,45,118,1638.0
26,46,107,1486.0
26,47,135,1875.0
26,48,87,1208.0
26,49,116,1611.0
26,50,103,1430.0
26,51,140,1944.0
26,52,92,1277.0
26,53,120,1666.0
26,54,91,1263.0
26,55,112,1555.0
26,56,113,1569.0
26,57,105,1458.0
26,58,96,1333.0
26,59,107,1486.0
26,60,114,1583.0
26,61,98,1361.0
26,62,95,1319.0
26,63,157,2180.0
26,64,97,1347.0
26,65,125,1736.0
26,66,94,1305.0
26,67,92,1277.0
26,68,88,1222.0
26,69,101,1402.0
26,70,115,1597.0
26,71,104,1444.0
26,72,95,1319.0
26,73,125,1736.0
26,74,117,1625.0
26,75,111,1541.0
26,76,116,1611.0
26,77,128,1777.0
26,78,121,1680.0
26,79,109,1513.0
26,80,114,1583.0
26,81,99,1375.0
26,82,111,1541.0
26,83,110,1527.0
26,84,110,1527.0
26,85,96,1333.0
26,86,106,1472.0
26,87,161,2236.0
26,88,107,1486.0
26,89,133,1847.0
26,90,96,1333.0
26,91,106,1472.0
26,92,88,1222.0
26,93,137,1902.0
26,94,138,1916.0
26,95,100,1388.0
26,96,106,1472.0
26,97,93,1291.0
26,98,105,1458.0
26,99,89,1236.0
26,100,96,1333.0
26,101,98,1361.0
26,102,93,1291.0
26,103,101,1402.0
26,104,102,1416.0
26,105,111,1541.0
26,106,115,1597.0
26,107,149,2069.0
26,108,134,1861.0
26,109,113,1569.0
26,110,118,1638.0
26,111,117,1625.0
26,112,104,1444.0
26,113,108,1500.0
26,114,105,1458.0
26,115,78,1083.0
26,116,94,1305.0
26,117,106,1472.0
26,118,104,1444.0
26,119,157,2180.0
26,120,84,1166.0
26,121,134,1861.0
26,122,135,1875.0
27,0,120,1666.0
27,1,123,1708.0
27,2,99,1375.0
27,3,113,1569.0
27,4,116,1611.0
27,5,106,1472.0
27,6,117,1625.0
27,7,135,1875.0
27,8,98,1361.0
27,9,107,1486.0
27,10,110,1527.0
27,11,98,1361.0
27,12,78,1083.0
27,13,95,1319.0
27,14,108,1500.0
27,15,122,1694.0
27,16,125,1736.0
27,17,102,1416.0
27,18,132,1833.0
27,19,103,1430.0
27,20,105,1458.0
27,21,99,1375.0
27,22,95,1319.0
27,23,105,1458.0
27,24,120,1666.0
27,25,83,1152.0
27,26,85,1180.0
27,27,115,1597.0
27,28,122,1694.0
27,29,117,1625.0
27,30,90,1250.0
27,31,100,1388.0
27,32,125,1736.0
27,33,123,1708.0
27,34,113,1569.0
27,35,105,1458.0
27,36,100,1388.0
27,37,157,2180.0
27,38,122,1694.0
27,39,137,1902.0
27,40,113,1569.0
27,41,90,1250.0
27,42,108,1500.0
27,43,101,1402.0
27,44,98,1361.0
27,45,124,1722.0
27,46,114,1583.0
27,47,89,1236.0
27,48,77,1069.0
27,49,109,1513.0
27,50,104,1444.0
27,51,140,1944.0
27,52,116,1611.0
27,53,119,1652.0
27,54,76,1055.0
27,55,97,1347.0
27,56,131,1819.0
27,57,101,1402.0
27,58,106,1472.0
27,59,98,1361.0
27,60,123,1708.0
27,61,95,1319.0
27,62,99,1375.0
27,63,85,1180.0
27,64,86,1194.0
27,65,101,1402.0
27,66,104,1444.0
27,67,101,1402.0
27,68,115,1597.0
27,69,113,1569.0
27,70,96,1333.0
27,71,101,1402.0
27,72,122,1694.0
27,73,148,2055.0
27,74,112,1555.0
27,75,94,1305.0
27,76,90,1250.0
27,77,105,1458.0
27,78,112,1555.0
27,79,133,1847.0
27,80,128,1777.0
27,81,125,1736.0
27,82,117,1625.0
27,83,154,2138.0
27,84,102,1416.0
27,85,132,1833.0
27,86,134,1861.0
27,87,95,1319.0
27,88,118,1638.0
27,89,81,1125.0
27,90,106,1472.0
27,91,88,1222.0
27,92,87,1208.0
27,93,106,1472.0
27,94,102,1416.0
27,95,140,1944.0
27,96,128,1777.0
27,97,107,1486.0
27,98,118,1638.0
27,99,128,1777.0
27,100,104,1444.0
27,101,108,1500.0
27,102,97,1347.0
27,103,97,1347.0
27,104,100,1388.0
27,105,105,1458.0
27,106,79,1097.0
27,107,113,1569.0
27,108,167,2319.0
27,109,136,1888.0
27,110,91,1263.0
27,111,101,1402.0
27,112,123,1708.0
27,113,101,1402.0
27,114,126,1750.0
27,115,124,1722.0
27,116,111,1541.0
27,117,109,1513.0
28,0,152,2111.0
28,1,92,1277.0
28,2,111,1541.0
28,3,129,1791.0
28,4,129,1791.0
28,5,88,1222.0
28,6,101,1402.0
28,7,120,1666.0
28,8,107,1486.0
28,9,125,1736.0
28,10,110,1527.0
28,11,139,1930.0
28,12,98,1361.0
28,13,126,1750.0
28,14,126,1750.0
28,15,58,805.0
28,16,109,1513.0
28,17,103,1430.0
28,18,124,1722.0
28,19,86,1194.0
28,20,91,1263.0
28,21,87,1208.0
28,22,94,1305.0
28,23,95,1319.0
28,24,129,1791.0
28,25,119,1652.0
28,26,128,1777.0
28,27,92,1277.0
28,28,118,1638.0
28,29,92,1277.0
28,30,117,1625.0
28,31,124,1722.0
28,32,163,2263.0
28,33,120,1666.0
28,34,136,1888.0
28,35,96,1333.0
28,36,133,1847.0
28,37,78,1083.0
28,38,103,1430.0
28,39,105,1458.0
28,40,149,2069.0
28,41,104,1444.0
28,42,124,1722.0
28,43,123,1708.0
28,44,116,1611.0
28,45,97,1347.0
28,46,127,1763.0
28,47,113,1569.0
28,48,78,1083.0
28,49,116,1611.0
28,50,104,1444.0
28,51,103,1430.0
28,52,109,1513.0
28,53,102,1416.0
28,54,120,1666.0
28,55,94,1305.0
28,56,111,1541.0
28,57,96,1333.0
28,58,97,1347.0
28,59,111,1541.0
28,60,137,1902.0
28,61,95,1319.0
28,62,134,1861.0
28,63,109,1513.0
28,64,110,1527.0
28,65,102,1416.0
28,66,156,2166.0
28,67,118,1638.0
28,68,122,1694.0
28,69,123,1708.0
28,70,46,638.0
28,71,114,1583.0
28,72,103,1430.0
28,73,105,1458.0
28,74,103,1430.0
28,75,97,1347.0
28,76,116,1611.0
28,77,86,1194.0
28,78,100,1388.0
28,79,91,1263.0
28,80,111,1541.0
28,81,113,1569.0
28,82,132,1833.0
28,83,86,1194.0
28,84,109,1513.0
28,85,92,1277.0
28,86,78,1083.0
28,87,104,1444.0
28,88,109,1513.0
28,89,106,1472.0
28,90,123,1708.0
28,91,85,1180.0
28,92,116,1611.0
28,93,103,1430.0
28,94,111,1541.0
28,95,111,1541.0
28,96,89,1236.0
28,97,191,2652.0
28,98,120,1666.0
28,99,131,1819.0
28,100,115,1597.0
28,101,126,1750.0
28,102,140,1944.0
28,103,116,1611.0
28,104,92,1277.0
28,105,202,2805.0
29,0,89,1236.0
29,1,138,1916.0
29,2,129,1791.0
29,3,114,1583.0
29,4,107,1486.0
29,5,117,1625.0
29,6,118,1638.0
29,7,145,2013.0
29,8,89,1236.0
29,9,156,2166.0
29,10,118,1638.0
29,11,122,1694.0
29,12,98,1361.0
29,13,75,1041.0
29,14,125,1736.0
29,15,100,1388.0
29,16,108,1500.0
29,17,125,1736.0
29,18,112,1555.0
29,19,110,1527.0
29,20,97,1347.0
29,21,116,1611.0
29,22,122,1694.0
29,23,81,1125.0
29,24,97,1347.0
29,25,79,1097.0
29,26,116,1611.0
29,27,114,1583.0
29,28,96,1333.0
29,29,116,1611.0
29,30,108,1500.0
29,31,77,1069.0
29,32,92,1277.0
29,33,120,1666.0
29,34,111,1541.0
29,35,101,1402.0
29,36,96,1333.0
29,37,126,1750.0
29,38,99,1375.0
29,39,111,1541.0
29,40,112,1555.0
29,41,113,1569.0
29,42,105,1458.0
29,43,100,1388.0
29,44,110,1527.0
29,45,107,1486.0
29,46,88,1222.0
29,47,98,1361.0
29,48,114,1583.0
29,49,103,1430.0
29,50,119,1652.0
29,51,115,1597.0
29,52,88,1222.0
29,53,94,1305.0
29,54,132,1833.0
29,55,112,1555.0
29,56,135,1875.0
29,57,91,1263.0
29,58,70,972.0
29,59,91,1263.0
29,60,102,1416.0
29,61,97,1347.0
29,62,141,1958.0
29,63,137,1902.0
29,64,82,1138.0
29,65,113,1569.0
29,66,92,1277.0
29,67,110,1527.0
29,68,90,1250.0
29,69,149,2069.0
29,70,106,1472.0
29,71,112,1555.0
29,72,110,1527.0
29,73,78,1083.0
29,74,130,1805.0
29,75,98,1361.0
29,76,136,1888.0
29,77,85,1180.0
29,78,102,1416.0
29,79,118,1638.0
29,80,123,1708.0
29,81,108,1500.0
29,82,111,1541.0
29,83,80,1111.0
29,84,81,1125.0
29,85,137,1902.0
29,86,106,1472.0
29,87,100,1388.0
29,88,86,1194.0
29,89,119,1652.0
29,90,100,1388.0
29,91,91,1263.0
29,92,115,1597.0
29,93,96,1333.0
29,94,120,1666.0
29,95,93,1291.0
29,96,99,1375.0
29,97,106,1472.0
29,98,104,1444.0
29,99,109,1513.0
29,100,92,1277.0
29,101,100,1388.0
29,102,115,1597.0
29,103,97,1347.0
29,104,136,1888.0
29,105,121,1680.0
29,106,152,2111.0
29,107,123,1708.0
29,108,115,1597.0
29,109,115,1597.0
29,110,122,1694.0
29,111,99,1375.0
29,112,92,1277.0
29,113,128,1777.0
29,114,98,1361.0
29,115,85,1180.0
29,116,99,1375.0
29,117,110,1527.0
29,118,98,1361.0
29,119,121,1680.0
29,120,119,1652.0
29,121,99,1375.0
29,122,104,1444.0
29,123,114,1583.0
29,124,103,1430.0
29,125,104,1444.0
29,126,86,1194.0
29,127,112,1555.0
29,128,112,1555.0
29,129,90,1250.0
29,130,129,1791.0
30,0,124,1722.0
30,1,105,1458.0
30,2,110,1527.0
30,3,98,1361.0
30,4,138,1916.0
30,5,102,1416.0
30,6,93,1291.0
30,7,104,1444.0
30,8,104,1444.0
30,9,75,1041.0
30,10,95,1319.0
30,11,103,1430.0
30,12,90,1250.0
30,13,140,1944.0
30,14,74,1027.0
30,15,125,1736.0
30,16,129,1791.0
30,17,103,1430.0
30,18,141,1958.0
30,19,129,1791.0
30,20,79,1097.0
30,21,109,1513.0
30,22,111,1541.0
30,23,123,1708.0
30,24,126,1750.0
30,25,100,1388.0
30,26,108,1500.0
30,27,96,1333.0
30,28,119,1652.0
30,29,107,1486.0
30,30,93,1291.0
30,31,103,1430.0
30,32,114,1583.0
30,33,97,1347.0
30,34,111,1541.0
30,35,120,1666.0
30,36,124,1722.0
30,37,134,1861.0
30,38,99,1375.0
30,39,152,2111.0
30,40,110,1527.0
30,41,103,1430.0
30,42,85,1180.0
30,43,89,1236.0
30,44,94,1305.0
30,45,125,1736.0
30,46,106,1472.0
30,47,134,1861.0
30,48,132,1833.0
30,49,91,1263.0
30,50,116,1611.0
30,51,91,1263.0
30,52,121,1680.0
30,53,115,1597.0
30,54,97,1347.0
30,55,110,1527.0
30,56,102,1416.0
30,57,100,1388.0
30,58,140,1944.0
30,59,104,1444.0
30,60,104,1444.0
30,61,134,1861.0
30,62,125,1736.0
30,63,122,1694.0
30,64,111,1541.0
30,65,97,1347.0
30,66,110,1527.0
30,67,77,1069.0
30,68,99,1375.0
30,69,116,1611.0
30,70,79,1097.0
30,71,112,1555.0
30,72,125,1736.0
30,73,104,1444.0
30,74,91,1263.0
30,75,123,1708.0
30,76,146,2027.0
30,77,84,1166.0
30,78,131,1819.0
30,79,92,1277.0
30,80,93,1291.0
30,81,137,1902.0
30,82,103,1430.0
30,83,91,1263.0
30,84,101,1402.0
30,85,162,2250.0
30,86,110,1527.0
30,87,111,1541.0
30,88,108,1500.0
30,89,80,1111.0
30,90,96,1333.0
30,91,110,1527.0
30,92,96,1333.0
30,93,117,1625.0
30,94,108,1500.0
30,95,122,1694.0
30,96,122,1694.0
30,97,93,1291.0
30,98,106,1472.0
30,99,113,1569.0
30,100,74,1027.0
30,101,117,1625.0
30,102,126,1750.0
30,103,115,1597.0
30,104,116,1611.0
30,105,110,1527.0
30,106,116,1611.0
30,107,106,1472.0
30,108,112,1555.0
30,109,111,1541.0
30,110,93,1291.0
30,111,114,1583.0
30,112,78,1083.0
31,0,110,1527.0
31,1,100,1388.0
31,2,95,1319.0
31,3,127,1763.0
31,4,87,1208.0
31,5,123,1708.0
31,6,112,1555.0
31,7,115,1597.0
31,8,113,1569.0
31,9,106,1472.0
31,10,91,1263.0
31,11,118,1638.0
31,12,112,1555.0
31,13,121,1680.0
31,14,113,1569.0
31,15,103,1430.0
31,16,115,1597.0
31,17,91,1263.0
31,18,81,1125.0
31,19,81,1125.0
31,20,110,1527.0
31,21,111,1541.0
31,22,84,1166.0
31,23,105,1458.0
31,24,102,1416.0
31,25,100,1388.0
31,26,104,1444.0
31,27,101,1402.0
31,28,110,1527.0
31,29,135,1875.0
31,30,95,1319.0
31,31,107,1486.0
31,32,118,1638.0
31,33,118,1638.0
31,34,106,1472.0
31,35,134,1861.0
31,36,106,1472.0
31,37,107,1486.0
31,38,83,1152.0
31,39,128,1777.0
31,40,92,1277.0
31,41,97,1347.0
31,42,116,1611.0
31,43,138,1916.0
31,44,97,1347.0
31,45,134,1861.0
31,46,116,1611.0
31,47,112,1555.0
31,48,117,1625.0
31,49,124,1722.0
31,50,112,1555.0
31,51,116,1611.0
31,52,120,1666.0
31,53,113,1569.0
31,54,80,1111.0
31,55,84,1166.0
31,56,67,930.0
31,57,130,1805.0
31,58,84,1166.0
31,59,97,1347.0
31,60,117,1625.0
31,61,114,1583.0
31,62,117,1625.0
31,63,120,1666.0
31,64,108,1500.0
31,65,91,1263.0
31,66,75,1041.0
31,67,99,1375.0
31,68,89,1236.0
31,69,111,1541.0
31,70,106,1472.0
31,71,101,1402.0
31,72,104,1444.0
31,73,126,1750.0
31,74,121,1680.0
31,75,108,1500.0
31,76,150,2083.0
31,77,95,1319.0
31,78,87,1208.0
31,79,117,1625.0
31,80,93,1291.0
31,81,100,1388.0
31,82,137,1902.0
31,83,99,1375.0
31,84,115,1597.0
31,85,104,1444.0
31,86,123,1708.0
31,87,103,1430.0
31,88,135,1875.0
31,89,136,1888.0
31,90,99,1375.0
31,91,81,1125.0
31,92,105,1458.0
31,93,116,1611.0
31,94,75,1041.0
31,95,121,1680.0
31,96,117,1625.0
31,97,129,1791.0
31,98,104,1444.0
31,99,117,1625.0
31,100,127,1763.0
31,101,96,1333.0
31,102,80,1111.0
31,103,113,1569.0
31,104,73,1013.0
31,105,138,1916.0
31,106,111,1541.0
31,107,53,736.0
31,108,103,1430.0
31,109,10,138.0
31,110,123,1708.0
31,111,161,2236.0
31,112,117,1625.0
31,113,112,1555.0
31,114,84,1166.0
31,115,96,1333.0
31,116,108,1500.0
31,117,96,1333.0
31,118,91,1263.0
31,119,123,1708.0
31,120,74,1027.0
31,121,118,1638.0
31,122,126,1750.0
31,123,97,1347.0
31,124,117,1625.0
31,125,97,1347.0
31,126,127,1763.0
31,127,107,1486.0
31,128,119,1652.0
31,129,136,1888.0
31,130,115,1597.0
31,131,121,1680.0
31,132,112,1555.0
31,133,101,1402.0
31,134,115,1597.0
31,135,115,1597.0
31,136,109,1513.0
32,0,103,1430.0
32,1,128,1777.0
32,2,93,1291.0
32,3,93,1291.0
32,4,105,1458.0
32,5,122,1694.0
32,6,151,2097.0
32,7,89,1236.0
32,8,99,1375.0
32,9,116,1611.0
32,10,75,1041.0
32,11,99,1375.0
32,12,110,1527.0
32,13,93,1291.0
32,14,105,1458.0
32,15,117,1625.0
32,16,121,1680.0
32,17,62,861.0
32,18,99,1375.0
32,19,91,1263.0
32,20,128,1777.0
32,21,109,1513.0
32,22,104,1444.0
32,23,96,1333.0
32,24,88,1222.0
32,25,100,1388.0
