cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,timclk
48,2,149,2069.0
48,3,158,2194.0
48,4,181,2513.0
48,5,134,1861.0
48,6,201,2791.0
48,7,191,2652.0
48,8,198,2750.0
48,9,175,2430.0
48,10,197,2736.0
48,11,209,2902.0
48,12,154,2138.0
49,0,203,2819.0
49,1,203,2819.0
49,2,201,2791.0
49,3,198,2750.0
49,4,197,2736.0
49,5,194,2694.0
49,6,206,2861.0
49,7,153,2125.0
49,8,196,2722.0
49,9,192,2666.0
49,10,190,2638.0
49,11,187,2597.0
49,12,187,2597.0
49,13,190,2638.0
50,0,154,2138.0
50,1,169,2347.0
50,2,202,2805.0
50,3,166,2305.0
50,4,161,2236.0
50,5,202,2805.0
50,6,151,2097.0
50,7,201,2791.0
50,8,137,1902.0
50,9,171,2375.0
50,10,95,1319.0
50,11,162,2250.0
50,12,200,2777.0
50,13,138,1916.0
50,14,172,2388.0
50,15,185,2569.0
50,16,200,2777.0
51,0,193,2680.0
51,1,135,1875.0
51,2,201,2791.0
51,3,142,1972.0
51,4,164,2277.0
51,5,195,2708.0
51,6,213,2958.0
51,7,192,2666.0
51,8,199,2763.0
51,9,193,2680.0
51,10,138,1916.0
51,11,129,1791.0
51,12,154,2138.0
51,13,197,2736.0
51,14,201,2791.0
51,15,134,1861.0
51,16,170,2361.0
52,0,148,2055.0
52,1,113,1569.0
52,2,171,2375.0
52,3,205,2847.0
52,4,194,2694.0
52,5,192,2666.0
52,6,196,2722.0
52,7,129,1791.0
52,8,216,3000.0
52,9,206,2861.0
52,10,201,2791.0
53,0,181,2513.0
53,1,207,2875.0
53,2,192,2666.0
53,3,200,2777.0
53,4,202,2805.0
53,5,180,2500.0
53,6,176,2444.0
53,7,152,2111.0
53,8,160,2222.0
53,9,187,2597.0
53,10,204,2833.0
53,11,180,2500.0
53,12,155,2152.0
53,13,191,2652.0
53,14,161,2236.0
53,15,204,2833.0
53,16,177,2458.0
53,17,192,2666.0
53,18,192,2666.0
53,19,179,2486.0
53,20,199,2763.0
54,0,150,2083.0
54,1,196,2722.0
54,2,204,2833.0
54,3,166,2305.0
54,4,191,2652.0
54,5,137,1902.0
54,6,167,2319.0
54,7,193,2680.0
54,8,196,2722.0
54,9,181,2513.0
54,10,200,2777.0
54,11,197,2736.0
54,12,200,2777.0
55,0,207,2875.0
55,1,181,2513.0
55,2,223,3097.0
55,3,159,2208.0
55,4,179,2486.0
55,5,154,2138.0
55,6,196,2722.0
55,7,193,2680.0
55,8,210,2916.0
55,9,183,2541.0
55,10,190,2638.0
55,11,191,2652.0
55,12,211,2930.0
55,13,196,2722.0
55,14,187,2597.0
55,15,135,1875.0
55,16,198,2750.0
55,17,186,2583.0
55,18,178,2472.0
55,19,199,2763.0
55,20,174,2416.0
56,0,170,2361.0
56,1,152,2111.0
56,2,181,2513.0
56,3,197,2736.0
56,4,204,2833.0
56,5,180,2500.0
56,6,133,1847.0
56,7,158,2194.0
56,8,175,2430.0
56,9,197,2736.0
56,10,198,2750.0
56,11,223,3097.0
56,12,195,2708.0
56,13,169,2347.0
56,14,133,1847.0
56,15,173,2402.0
56,16,205,2847.0
56,17,193,2680.0
56,18,196,2722.0
56,19,148,2055.0
57,0,191,2652.0
57,1,194,2694.0
57,2,206,2861.0
57,3,199,2763.0
57,4,174,2416.0
57,5,149,2069.0
57,6,221,3069.0
57,7,196,2722.0
57,8,194,2694.0
57,9,152,2111.0
57,10,152,2111.0
57,11,210,2916.0
57,12,142,1972.0
57,13,187,2597.0
57,14,201,2791.0
57,15,173,2402.0
57,16,174,2416.0
58,0,196,2722.0
58,1,172,2388.0
58,2,133,1847.0
58,3,194,2694.0
58,4,180,2500.0
58,5,189,2625.0
58,6,149,2069.0
58,7,204,2833.0
58,8,187,2597.0
58,9,148,2055.0
58,10,202,2805.0
58,11,200,2777.0
58,12,197,2736.0
58,13,200,2777.0
58,14,156,2166.0
58,15,168,2333.0
58,16,202,2805.0
59,0,189,2625.0
59,1,197,2736.0
59,2,189,2625.0
59,3,208,2888.0
59,4,200,2777.0
59,5,163,2263.0
59,6,194,2694.0
59,7,143,1986.0
59,8,130,1805.0
59,9,192,2666.0
59,10,139,1930.0
59,11,197,2736.0
59,12,181,2513.0
60,0,209,2902.0
60,1,208,2888.0
60,2,195,2708.0
60,3,196,2722.0
60,4,144,2000.0
60,5,200,2777.0
60,6,198,2750.0
60,7,138,1916.0
60,8,167,2319.0
60,9,185,2569.0
60,10,190,2638.0
60,11,185,2569.0
60,12,146,2027.0
60,13,149,2069.0
60,14,207,2875.0
60,15,111,1541.0
60,16,141,1958.0
60,17,183,2541.0
60,18,163,2263.0
60,19,199,2763.0
60,20,192,2666.0
61,0,197,2736.0
61,1,158,2194.0
61,2,211,2930.0
61,3,139,1930.0
61,4,204,2833.0
61,5,185,2569.0
61,6,141,1958.0
61,7,193,2680.0
61,8,200,2777.0
61,9,193,2680.0
61,10,129,1791.0
61,11,124,1722.0
61,12,203,2819.0
61,13,194,2694.0
61,14,209,2902.0
61,15,193,2680.0
62,0,138,1916.0
62,1,193,2680.0
62,2,196,2722.0
62,3,131,1819.0
62,4,190,2638.0
62,5,116,1611.0
62,6,196,2722.0
62,7,132,1833.0
62,8,180,2500.0
62,9,181,2513.0
62,10,213,2958.0
62,11,148,2055.0
62,12,164,2277.0
62,13,195,2708.0
62,14,183,2541.0
62,15,175,2430.0
62,16,165,2291.0
62,17,204,2833.0
62,18,162,2250.0
63,0,179,2486.0
63,1,196,2722.0
63,2,198,2750.0
63,3,187,2597.0
63,4,208,2888.0
63,5,155,2152.0
63,6,169,2347.0
63,7,201,2791.0
63,8,139,1930.0
63,9,206,2861.0
63,10,155,2152.0
63,11,152,2111.0
63,12,169,2347.0
63,13,207,2875.0
63,14,174,2416.0
63,15,194,2694.0
63,16,201,2791.0
63,17,194,2694.0
63,18,200,2777.0
63,19,199,2763.0
63,20,129,1791.0
63,21,137,1902.0
63,22,205,2847.0
63,23,197,2736.0
63,24,167,2319.0
63,25,198,2750.0
63,26,151,2097.0
63,27,190,2638.0
63,28,174,2416.0
64,0,201,2791.0
64,1,212,2944.0
64,2,166,2305.0
64,3,200,2777.0
64,4,189,2625.0
64,5,205,2847.0
64,6,148,2055.0
64,7,136,1888.0
64,8,199,2763.0
64,9,193,2680.0
64,10,155,2152.0
64,11,206,2861.0
64,12,201,2791.0
64,13,201,2791.0
64,14,201,2791.0
64,15,158,2194.0
64,16,112,1555.0
65,0,191,2652.0
65,1,202,2805.0
65,2,197,2736.0
65,3,157,2180.0
65,4,154,2138.0
65,5,149,2069.0
65,6,164,2277.0
65,7,115,1597.0
65,8,164,2277.0
65,9,141,1958.0
65,10,202,2805.0
65,11,166,2305.0
65,12,201,2791.0
66,0,198,2750.0
66,1,202,2805.0
66,2,193,2680.0
66,3,177,2458.0
66,4,202,2805.0
66,5,197,2736.0
66,6,192,2666.0
66,7,199,2763.0
66,8,175,2430.0
66,9,187,2597.0
66,10,146,2027.0
66,11,184,2555.0
66,12,216,3000.0
66,13,157,2180.0
66,14,159,2208.0
66,15,176,2444.0
66,16,188,2611.0
66,17,202,2805.0
66,18,136,1888.0
66,19,184,2555.0
66,20,187,2597.0
66,21,184,2555.0
67,0,197,2736.0
67,1,189,2625.0
67,2,164,2277.0
67,3,198,2750.0
67,4,143,1986.0
67,5,191,2652.0
67,6,217,3013.0
67,7,168,2333.0
67,8,191,2652.0
67,9,192,2666.0
67,10,135,1875.0
67,11,173,2402.0
67,12,140,1944.0
67,13,182,2527.0
67,14,190,2638.0
67,15,142,1972.0
67,16,162,2250.0
68,0,199,2763.0
68,1,188,2611.0
68,2,204,2833.0
68,3,146,2027.0
68,4,172,2388.0
68,5,203,2819.0
68,6,148,2055.0
68,7,154,2138.0
68,8,192,2666.0
68,9,125,1736.0
68,10,185,2569.0
68,11,200,2777.0
68,12,198,2750.0
68,13,160,2222.0
68,14,164,2277.0
68,15,169,2347.0
69,0,201,2791.0
69,1,199,2763.0
69,2,188,2611.0
69,3,203,2819.0
69,4,179,2486.0
69,5,210,2916.0
69,6,166,2305.0
69,7,147,2041.0
69,8,204,2833.0
69,9,175,2430.0
69,10,141,1958.0
69,11,204,2833.0
69,12,201,2791.0
69,13,203,2819.0
69,14,198,2750.0
69,15,187,2597.0
69,16,194,2694.0
69,17,173,2402.0
69,18,190,2638.0
69,19,204,2833.0
69,20,206,2861.0
69,21,188,2611.0
69,22,176,2444.0
70,0,192,2666.0
70,1,159,2208.0
70,2,206,2861.0
70,3,215,2986.0
70,4,165,2291.0
70,5,200,2777.0
70,6,200,2777.0
70,7,203,2819.0
70,8,204,2833.0
70,9,211,2930.0
70,10,153,2125.0
70,11,193,2680.0
70,12,179,2486.0
70,13,124,1722.0
70,14,198,2750.0
70,15,144,2000.0
70,16,180,2500.0
70,17,138,1916.0
70,18,134,1861.0
71,0,219,3041.0
71,1,155,2152.0
71,2,163,2263.0
71,3,212,2944.0
71,4,201,2791.0
71,5,202,2805.0
71,6,172,2388.0
71,7,173,2402.0
71,8,187,2597.0
71,9,203,2819.0
71,10,207,2875.0
71,11,195,2708.0
71,12,142,1972.0
72,0,152,2111.0
72,1,197,2736.0
72,2,178,2472.0
72,3,195,2708.0
72,4,193,2680.0
72,5,206,2861.0
72,6,186,2583.0
72,7,207,2875.0
72,8,198,2750.0
72,9,193,2680.0
72,10,190,2638.0
72,11,202,2805.0
72,12,180,2500.0
72,13,185,2569.0
72,14,155,2152.0
72,15,191,2652.0
72,16,171,2375.0
72,17,129,1791.0
72,18,176,2444.0
72,19,208,2888.0
72,20,175,2430.0
72,21,147,2041.0
73,0,130,1805.0
73,1,145,2013.0
73,2,125,1736.0
73,3,207,2875.0
73,4,189,2625.0
73,5,200,2777.0
73,6,197,2736.0
73,7,194,2694.0
73,8,154,2138.0
73,9,184,2555.0
73,10,173,2402.0
73,11,202,2805.0
73,12,187,2597.0
73,13,194,2694.0
73,14,160,2222.0
73,15,197,2736.0
73,16,182,2527.0
73,17,153,2125.0
73,18,184,2555.0
73,19,161,2236.0
73,20,189,2625.0
73,21,204,2833.0
74,0,198,2750.0
74,1,208,2888.0
74,2,167,2319.0
74,3,181,2513.0
74,4,199,2763.0
74,5,198,2750.0
74,6,189,2625.0
74,7,195,2708.0
74,8,143,1986.0
74,9,206,2861.0
74,10,135,1875.0
74,11,140,1944.0
74,12,181,2513.0
74,13,108,1500.0
74,14,155,2152.0
74,15,142,1972.0
74,16,151,2097.0
74,17,193,2680.0
75,0,200,2777.0
75,1,134,1861.0
75,2,205,2847.0
75,3,195,2708.0
75,4,183,2541.0
75,5,150,2083.0
75,6,157,2180.0
75,7,197,2736.0
75,8,195,2708.0
75,9,181,2513.0
75,10,160,2222.0
75,11,204,2833.0
75,12,162,2250.0
75,13,198,2750.0
75,14,181,2513.0
75,15,210,2916.0
75,16,202,2805.0
75,17,191,2652.0
76,0,196,2722.0
76,1,202,2805.0
76,2,200,2777.0
76,3,197,2736.0
76,4,150,2083.0
76,5,151,2097.0
76,6,196,2722.0
76,7,207,2875.0
76,8,195,2708.0
76,9,152,2111.0
76,10,180,2500.0
76,11,208,2888.0
76,12,142,1972.0
76,13,207,2875.0
76,14,196,2722.0
76,15,200,2777.0
76,16,211,2930.0
76,17,207,2875.0
76,18,196,2722.0
76,19,139,1930.0
76,20,153,2125.0
76,21,134,1861.0
76,22,181,2513.0
76,23,147,2041.0
76,24,157,2180.0
77,0,203,2819.0
77,1,193,2680.0
77,2,189,2625.0
77,3,193,2680.0
77,4,143,1986.0
77,5,194,2694.0
77,6,210,2916.0
77,7,206,2861.0
77,8,195,2708.0
77,9,188,2611.0
77,10,119,1652.0
77,11,191,2652.0
77,12,140,1944.0
77,13,189,2625.0
77,14,187,2597.0
77,15,208,2888.0
77,16,156,2166.0
77,17,137,1902.0
77,18,195,2708.0
77,19,211,2930.0
77,20,171,2375.0
77,21,141,1958.0
77,22,188,2611.0
77,23,158,2194.0
77,24,118,1638.0
77,25,186,2583.0
77,26,116,1611.0
78,0,173,2402.0
78,1,150,2083.0
78,2,143,1986.0
78,3,175,2430.0
78,4,144,2000.0
78,5,145,2013.0
78,6,151,2097.0
78,7,125,1736.0
78,8,212,2944.0
78,9,150,2083.0
78,10,149,2069.0
78,11,152,2111.0
78,12,184,2555.0
78,13,206,2861.0
78,14,205,2847.0
78,15,193,2680.0
78,16,205,2847.0
78,17,204,2833.0
78,18,148,2055.0
78,19,197,2736.0
78,20,206,2861.0
79,0,206,2861.0
79,1,158,2194.0
79,2,204,2833.0
79,3,138,1916.0
79,4,196,2722.0
79,5,191,2652.0
79,6,199,2763.0
79,7,154,2138.0
79,8,206,2861.0
79,9,199,2763.0
79,10,141,1958.0
79,11,187,2597.0
79,12,194,2694.0
79,13,161,2236.0
79,14,138,1916.0
79,15,121,1680.0
79,16,208,2888.0
80,0,179,2486.0
80,1,196,2722.0
80,2,182,2527.0
80,3,200,2777.0
80,4,194,2694.0
80,5,196,2722.0
80,6,156,2166.0
80,7,180,2500.0
80,8,159,2208.0
80,9,190,2638.0
80,10,195,2708.0
80,11,155,2152.0
80,12,191,2652.0
80,13,186,2583.0
80,14,200,2777.0
80,15,199,2763.0
80,16,199,2763.0
80,17,168,2333.0
80,18,199,2763.0
80,19,213,2958.0
80,20,204,2833.0
81,0,184,2555.0
81,1,182,2527.0
81,2,141,1958.0
81,3,156,2166.0
81,4,187,2597.0
81,5,138,1916.0
81,6,154,2138.0
81,7,134,1861.0
81,8,141,1958.0
81,9,155,2152.0
81,10,156,2166.0
81,11,199,2763.0
81,12,201,2791.0
81,13,208,2888.0
81,14,163,2263.0
81,15,180,2500.0
81,16,200,2777.0
81,17,155,2152.0
81,18,194,2694.0
81,19,174,2416.0
81,20,185,2569.0
81,21,192,2666.0
81,22,190,2638.0
81,23,198,2750.0
82,0,181,2513.0
82,1,138,1916.0
82,2,173,2402.0
82,3,184,2555.0
82,4,140,1944.0
82,5,155,2152.0
82,6,150,2083.0
82,7,173,2402.0
82,8,201,2791.0
82,9,190,2638.0
82,10,190,2638.0
82,11,208,2888.0
82,12,155,2152.0
82,13,201,2791.0
82,14,199,2763.0
82,15,160,2222.0
83,0,193,2680.0
83,1,205,2847.0
83,2,199,2763.0
83,3,132,1833.0
83,4,149,2069.0
83,5,147,2041.0
83,6,161,2236.0
83,7,177,2458.0
83,8,137,1902.0
83,9,159,2208.0
83,10,200,2777.0
83,11,173,2402.0
83,12,189,2625.0
83,13,197,2736.0
84,0,172,2388.0
84,1,202,2805.0
84,2,175,2430.0
84,3,176,2444.0
84,4,195,2708.0
84,5,148,2055.0
84,6,150,2083.0
84,7,186,2583.0
84,8,212,2944.0
84,9,167,2319.0
84,10,199,2763.0
84,11,160,2222.0
84,12,194,2694.0
84,13,216,3000.0
84,14,181,2513.0
84,15,200,2777.0
84,16,200,2777.0
84,17,133,1847.0
84,18,223,3097.0
84,19,195,2708.0
84,20,208,2888.0
85,0,144,2000.0
85,1,187,2597.0
85,2,198,2750.0
85,3,151,2097.0
85,4,200,2777.0
85,5,143,1986.0
85,6,187,2597.0
85,7,135,1875.0
85,8,188,2611.0
85,9,169,2347.0
85,10,196,2722.0
85,11,143,1986.0
85,12,198,2750.0
85,13,167,2319.0
85,14,179,2486.0
85,15,187,2597.0
85,16,188,2611.0
86,0,194,2694.0
86,1,140,1944.0
86,2,187,2597.0
86,3,202,2805.0
86,4,199,2763.0
86,5,147,2041.0
86,6,198,2750.0
86,7,167,2319.0
86,8,194,2694.0
86,9,159,2208.0
86,10,200,2777.0
86,11,146,2027.0
86,12,195,2708.0
86,13,212,2944.0
86,14,195,2708.0
87,0,150,2083.0
87,1,212,2944.0
87,2,203,2819.0
87,3,198,2750.0
87,4,126,1750.0
87,5,124,1722.0
87,6,182,2527.0
87,7,161,2236.0
87,8,133,1847.0
87,9,213,2958.0
87,10,136,1888.0
87,11,195,2708.0
87,12,197,2736.0
87,13,169,2347.0
87,14,196,2722.0
87,15,139,1930.0
87,16,180,2500.0
87,17,137,1902.0
87,18,201,2791.0
87,19,207,2875.0
87,20,124,1722.0
87,21,202,2805.0
87,22,195,2708.0
87,23,132,1833.0
87,24,191,2652.0
88,0,197,2736.0
88,1,205,2847.0
88,2,211,2930.0
88,3,198,2750.0
88,4,163,2263.0
88,5,137,1902.0
88,6,204,2833.0
88,7,190,2638.0
88,8,197,2736.0
88,9,195,2708.0
88,10,133,1847.0
88,11,186,2583.0
88,12,147,2041.0
88,13,144,2000.0
88,14,189,2625.0
88,15,133,1847.0
89,0,201,2791.0
89,1,195,2708.0
89,2,148,2055.0
89,3,192,2666.0
89,4,192,2666.0
89,5,209,2902.0
89,6,202,2805.0
89,7,199,2763.0
89,8,153,2125.0
89,9,193,2680.0
89,10,154,2138.0
89,11,137,1902.0
89,12,185,2569.0
89,13,201,2791.0
89,14,174,2416.0
89,15,193,2680.0
89,16,134,1861.0
89,17,130,1805.0
90,0,188,2611.0
90,1,199,2763.0
90,2,195,2708.0
90,3,201,2791.0
90,4,159,2208.0
90,5,198,2750.0
90,6,186,2583.0
90,7,186,2583.0
90,8,174,2416.0
90,9,155,2152.0
90,10,197,2736.0
90,11,160,2222.0
90,12,182,2527.0
90,13,193,2680.0
90,14,170,2361.0
90,15,133,1847.0
90,16,145,2013.0
90,17,206,2861.0
90,18,193,2680.0
90,19,193,2680.0
90,20,187,2597.0
90,21,191,2652.0
90,22,198,2750.0
90,23,193,2680.0
90,24,163,2263.0
91,0,202,2805.0
91,1,133,1847.0
91,2,127,1763.0
91,3,208,2888.0
91,4,138,1916.0
91,5,205,2847.0
91,6,181,2513.0
91,7,189,2625.0
91,8,181,2513.0
91,9,198,2750.0
91,10,188,2611.0
91,11,187,2597.0
91,12,195,2708.0
91,13,123,1708.0
91,14,126,1750.0
91,15,156,2166.0
91,16,216,3000.0
91,17,172,2388.0
91,18,140,1944.0
91,19,204,2833.0
91,20,197,2736.0
91,21,200,2777.0
91,22,163,2263.0
91,23,143,1986.0
91,24,155,2152.0
91,25,198,2750.0
92,0,151,2097.0
92,1,151,2097.0
92,2,196,2722.0
92,3,201,2791.0
92,4,131,1819.0
92,5,189,2625.0
92,6,141,1958.0
92,7,185,2569.0
92,8,188,2611.0
92,9,140,1944.0
92,10,163,2263.0
92,11,137,1902.0
92,12,163,2263.0
92,13,131,1819.0
92,14,181,2513.0
92,15,184,2555.0
92,16,131,1819.0
92,17,147,2041.0
92,18,187,2597.0
92,19,207,2875.0
93,0,194,2694.0
93,1,203,2819.0
93,2,180,2500.0
93,3,130,1805.0
93,4,206,2861.0
93,5,187,2597.0
93,6,174,2416.0
93,7,182,2527.0
93,8,137,1902.0
93,9,190,2638.0
93,10,143,1986.0
93,11,191,2652.0
93,12,199,2763.0
93,13,190,2638.0
93,14,210,2916.0
93,15,154,2138.0
93,16,207,2875.0
93,17,131,1819.0
93,18,193,2680.0
93,19,188,2611.0
93,20,199,2763.0
93,21,204,2833.0
93,22,198,2750.0
93,23,199,2763.0
93,24,200,2777.0
94,0,197,2736.0
94,1,137,1902.0
94,2,185,2569.0
94,3,197,2736.0
94,4,200,2777.0
94,5,194,2694.0
94,6,194,2694.0
94,7,197,2736.0
94,8,207,2875.0
94,9,191,2652.0
94,10,192,2666.0
94,11,190,2638.0
94,12,197,2736.0
94,13,210,2916.0
94,14,134,1861.0
94,15,175,2430.0
94,16,128,1777.0
94,17,214,2972.0
94,18,207,2875.0
94,19,194,2694.0
94,20,166,2305.0
94,21,188,2611.0
94,22,176,2444.0
94,23,139,1930.0
94,24,195,2708.0
94,25,192,2666.0
94,26,202,2805.0
95,0,213,2958.0
95,1,192,2666.0
95,2,192,2666.0
95,3,173,2402.0
95,4,204,2833.0
95,5,197,2736.0
95,6,157,2180.0
95,7,181,2513.0
95,8,198,2750.0
95,9,195,2708.0
95,10,190,2638.0
95,11,200,2777.0
95,12,183,2541.0
95,13,150,2083.0
95,14,202,2805.0
95,15,184,2555.0
95,16,179,2486.0
95,17,137,1902.0
95,18,153,2125.0
95,19,167,2319.0
95,20,202,2805.0
95,21,133,1847.0
95,22,209,2902.0
95,23,196,2722.0
95,24,198,2750.0
95,25,157,2180.0
95,26,190,2638.0
96,0,186,2583.0
96,1,174,2416.0
96,2,201,2791.0
96,3,195,2708.0
96,4,144,2000.0
96,5,210,2916.0
96,6,179,2486.0
96,7,160,2222.0
96,8,165,2291.0
96,9,172,2388.0
97,0,193,2680.0
97,1,188,2611.0
97,2,195,2708.0
97,3,194,2694.0
97,4,172,2388.0
97,5,205,2847.0
97,6,204,2833.0
97,7,142,1972.0
97,8,195,2708.0
97,9,164,2277.0
97,10,129,1791.0
97,11,205,2847.0
97,12,208,2888.0
97,13,171,2375.0
97,14,184,2555.0
97,15,208,2888.0
97,16,207,2875.0
97,17,200,2777.0
97,18,176,2444.0
97,19,202,2805.0
97,20,197,2736.0
97,21,192,2666.0
98,0,173,2402.0
98,1,187,2597.0
98,2,179,2486.0
98,3,168,2333.0
98,4,204,2833.0
98,5,196,2722.0
98,6,163,2263.0
98,7,199,2763.0
98,8,199,2763.0
98,9,169,2347.0
98,10,214,2972.0
98,11,203,2819.0
98,12,128,1777.0
98,13,144,2000.0
98,14,200,2777.0
98,15,123,1708.0
98,16,146,2027.0
98,17,205,2847.0
99,0,138,1916.0
99,1,178,2472.0
99,2,146,2027.0
99,3,187,2597.0
99,4,198,2750.0
99,5,199,2763.0
99,6,200,2777.0
99,7,199,2763.0
99,8,209,2902.0
99,9,142,1972.0
99,10,200,2777.0
99,11,201,2791.0
99,12,125,1736.0
99,13,160,2222.0
99,14,194,2694.0
99,15,196,2722.0
99,16,188,2611.0
100,0,193,2680.0
100,1,192,2666.0
100,2,208,2888.0
100,3,189,2625.0
100,4,213,2958.0
100,5,201,2791.0
100,6,195,2708.0
100,7,176,2444.0
100,8,123,1708.0
100,9,147,2041.0
100,10,179,2486.0
100,11,201,2791.0
100,12,198,2750.0
100,13,144,2000.0
100,14,189,2625.0
100,15,197,2736.0
100,16,130,1805.0
100,17,142,1972.0
100,18,187,2597.0
100,19,200,2777.0
100,20,190,2638.0
100,21,195,2708.0
100,22,194,2694.0
100,23,195,2708.0
100,24,171,2375.0
100,25,122,1694.0
100,26,162,2250.0
101,0,194,2694.0
101,1,189,2625.0
101,2,207,2875.0
101,3,211,2930.0
101,4,189,2625.0
101,5,155,2152.0
101,6,214,2972.0
101,7,181,2513.0
101,8,202,2805.0
101,9,187,2597.0
101,10,183,2541.0
101,11,194,2694.0
101,12,197,2736.0
101,13,146,2027.0
101,14,145,2013.0
101,15,164,2277.0
101,16,164,2277.0
101,17,155,2152.0
101,18,125,1736.0
102,0,112,1555.0
102,1,185,2569.0
102,2,202,2805.0
102,3,150,2083.0
102,4,207,2875.0
102,5,151,2097.0
102,6,188,2611.0
102,7,179,2486.0
102,8,185,2569.0
102,9,151,2097.0
102,10,204,2833.0
102,11,205,2847.0
102,12,188,2611.0
102,13,162,2250.0
102,14,205,2847.0
102,15,147,2041.0
102,16,156,2166.0
102,17,194,2694.0
102,18,155,2152.0
102,19,191,2652.0
102,20,191,2652.0
103,0,166,2305.0
103,1,153,2125.0
103,2,143,1986.0
103,3,191,2652.0
103,4,199,2763.0
103,5,207,2875.0
103,6,207,2875.0
103,7,199,2763.0
103,8,187,2597.0
103,9,157,2180.0
103,10,148,2055.0
103,11,205,2847.0
103,12,145,2013.0
103,13,187,2597.0
103,14,195,2708.0
103,15,196,2722.0
103,16,201,2791.0
103,17,200,2777.0
103,18,149,2069.0
104,0,179,2486.0
104,1,203,2819.0
104,2,146,2027.0
104,3,119,1652.0
104,4,148,2055.0
104,5,191,2652.0
104,6,149,2069.0
104,7,146,2027.0
104,8,144,2000.0
104,9,200,2777.0
104,10,111,1541.0
104,11,208,2888.0
104,12,179,2486.0
104,13,191,2652.0
104,14,204,2833.0
104,15,195,2708.0
104,16,194,2694.0
104,17,176,2444.0
104,18,146,2027.0
104,19,145,2013.0
105,0,207,2875.0
105,1,207,2875.0
105,2,166,2305.0
105,3,207,2875.0
105,4,154,2138.0
105,5,162,2250.0
105,6,196,2722.0
105,7,141,1958.0
105,8,210,2916.0
105,9,195,2708.0
105,10,166,2305.0
105,11,199,2763.0
105,12,213,2958.0
105,13,127,1763.0
105,14,172,2388.0
105,15,197,2736.0
105,16,195,2708.0
105,17,189,2625.0
106,0,188,2611.0
106,1,213,2958.0
106,2,207,2875.0
106,3,189,2625.0
106,4,204,2833.0
106,5,198,2750.0
106,6,137,1902.0
106,7,130,1805.0
106,8,199,2763.0
106,9,203,2819.0
106,10,130,1805.0
106,11,193,2680.0
106,12,187,2597.0
106,13,176,2444.0
106,14,190,2638.0
106,15,132,1833.0
106,16,201,2791.0
107,0,148,2055.0
107,1,154,2138.0
107,2,185,2569.0
107,3,171,2375.0
107,4,130,1805.0
107,5,180,2500.0
107,6,132,1833.0
107,7,162,2250.0
107,8,195,2708.0
107,9,144,2000.0
107,10,202,2805.0
107,11,162,2250.0
107,12,192,2666.0
107,13,142,1972.0
107,14,163,2263.0
107,15,195,2708.0
107,16,204,2833.0
107,17,194,2694.0
107,18,143,1986.0
108,0,195,2708.0
108,1,208,2888.0
108,2,207,2875.0
108,3,204,2833.0
108,4,207,2875.0
108,5,156,2166.0
108,6,193,2680.0
108,7,204,2833.0
108,8,188,2611.0
108,9,143,1986.0
108,10,201,2791.0
108,11,194,2694.0
108,12,197,2736.0
108,13,184,2555.0
108,14,137,1902.0
108,15,162,2250.0
108,16,200,2777.0
108,17,175,2430.0
108,18,164,2277.0
108,19,194,2694.0
108,20,170,2361.0
108,21,177,2458.0
109,0,136,1888.0
109,1,160,2222.0
109,2,170,2361.0
109,3,133,1847.0
109,4,195,2708.0
109,5,197,2736.0
109,6,166,2305.0
109,7,156,2166.0
109,8,191,2652.0
109,9,196,2722.0
109,10,212,2944.0
109,11,203,2819.0
109,12,141,1958.0
109,13,183,2541.0
109,14,193,2680.0
109,15,194,2694.0
109,16,147,2041.0
110,0,155,2152.0
110,1,203,2819.0
110,2,203,2819.0
110,3,211,2930.0
110,4,152,2111.0
110,5,122,1694.0
110,6,187,2597.0
110,7,168,2333.0
110,8,213,2958.0
110,9,146,2027.0
110,10,190,2638.0
110,11,169,2347.0
110,12,205,2847.0
110,13,192,2666.0
110,14,198,2750.0
110,15,137,1902.0
110,16,183,2541.0
111,0,190,2638.0
111,1,184,2555.0
111,2,154,2138.0
111,3,202,2805.0
111,4,153,2125.0
111,5,202,2805.0
111,6,148,2055.0
111,7,184,2555.0
111,8,133,1847.0
111,9,192,2666.0
111,10,190,2638.0
111,11,118,1638.0
112,0,151,2097.0
112,1,154,2138.0
112,2,167,2319.0
112,3,192,2666.0
112,4,199,2763.0
112,5,163,2263.0
112,6,157,2180.0
112,7,146,2027.0
112,8,193,2680.0
112,9,211,2930.0
112,10,176,2444.0
112,11,150,2083.0
112,12,200,2777.0
112,13,175,2430.0
112,14,160,2222.0
112,15,162,2250.0
112,16,159,2208.0
112,17,195,2708.0
112,18,192,2666.0
112,19,189,2625.0
112,20,103,1430.0
112,21,173,2402.0
112,22,191,2652.0
112,23,201,2791.0
113,0,192,2666.0
113,1,188,2611.0
113,2,193,2680.0
113,3,190,2638.0
113,4,198,2750.0
113,5,186,2583.0
113,6,196,2722.0
113,7,204,2833.0
113,8,129,1791.0
113,9,156,2166.0
113,10,195,2708.0
113,11,198,2750.0
113,12,209,2902.0
113,13,155,2152.0
113,14,166,2305.0
113,15,158,2194.0
114,0,170,2361.0
114,1,147,2041.0
114,2,161,2236.0
114,3,206,2861.0
114,4,143,1986.0
114,5,203,2819.0
114,6,108,1500.0
114,7,117,1625.0
114,8,162,2250.0
